child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context
patricia,504,go,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,hurry,go ahead hurry up,dinner
patricia,504,hurry,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go ahead hurry up,dinner
patricia,508,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will go turn it on he~be he~be throw-PRESP apple away,dinner
patricia,508,turn,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,I~will go turn it on he~be he~be throw-PRESP apple away,dinner
patricia,509,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I know it,dinner
patricia,512,gather,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,like,Ush I gather you do~not like the skin,dinner
patricia,512,like,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Ush I gather you do~not like the skin,dinner
patricia,513,tell,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-3S that what you~be try-PRESP to tell me,dinner
patricia,515,give,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so give me a,dinner
patricia,517,let,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me have your apple and I~will take the skin off okay,dinner
patricia,517,have,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me have your apple and I~will take the skin off okay,dinner
patricia,517,take,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me have your apple and I~will take the skin off okay,dinner
patricia,519,tell,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a apple I~will tell you that,dinner
patricia,522,give,FALSE,FALSE,TRUE,to,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be just take-PRESP the skin off and I~be go-PRESP to give it right back to you,dinner
patricia,526,say,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say thank_you,dinner
patricia,529,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,like,I think Ush like-PAST dinner,dinner
patricia,529,like,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think Ush like-PAST dinner,dinner
patricia,530,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,dinner
patricia,531,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do-PAST too and I real-dadj,dinner
patricia,532,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,I tell you it~be still good,dinner
patricia,536,eat,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can~not eat half a meat huh,dinner
patricia,541,do,TRUE,TRUE,TRUE,with,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-PAST you do with the rest of it,dinner
patricia,547,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,TRUE,have,what be-3S his name be-PAST tell-PRESP me Ellen say-PAST that regular-dadj they have bout five pound-PL,dinner
patricia,547,have,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what be-3S his name be-PAST tell-PRESP me Ellen say-PAST that regular-dadj they have bout five pound-PL,dinner
patricia,549,buy,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if you buy five pound package-3S at,dinner
patricia,549,package,TRUE,TRUE,FALSE,at,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if you buy five pound package-3S at,dinner
patricia,550,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,obvious-dadj Jeffrey do-PAST~not know that,dinner
patricia,555,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what what do you want,dinner
patricia,562,hear,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can hear her talk-PRESP if you go over there,dinner
patricia,562,go,FALSE,TRUE,FALSE,over,there,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can hear her talk-PRESP if you go over there,dinner
patricia,566,have,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Patricia say-PRESP could~not have a apple for dessert because_of,dinner
patricia,575,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I take-PAST a glass of water after I take this stuff too,dinner
patricia,575,take,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I take-PAST a glass of water after I take this stuff too,dinner
patricia,579,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,dinner
patricia,580,get,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get plenty of fluid-PL,dinner
patricia,582,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you could have other symptom-PL too,dinner
patricia,583,have,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,all you have be-3S a cough,dinner
patricia,584,taste,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,stuff do-3S not taste that bad,dinner
patricia,585,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,TRUE,take,you know how hard it be-3S take the cold medicine,dinner
patricia,585,take,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know how hard it be-3S take the cold medicine,dinner
patricia,587,have,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,this be-3S the quiet-SP dinner I have ever have-PAST,dinner
patricia,592,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they have a new tv show,dinner
patricia,599,go,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go baba,dinner
patricia,605,hand,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~be you hand,dinner
patricia,609,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~genmod she do,dinner
patricia,611,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Usher have-3S a puppet,dinner
patricia,613,see,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he see-3S his hand,dinner
patricia,614,look,FALSE,FALSE,FALSE,at,hand,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at you hand there there it be-3S,dinner
patricia,614,hand,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at you hand there there it be-3S,dinner
patricia,615,get,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Ush that~be a pretty fun-dn look-PRESP glove you~have get-PAST there,dinner
patricia,616,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,for a change Abba do-PAST~not eat,dinner
patricia,618,tell,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be not half bad I tell you,dinner
patricia,619,have,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be go-PRESP~to have some more all by herself,dinner
patricia,623,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be go-PRESP~to go rinse it off,dinner
patricia,623,rinse,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be go-PRESP~to go rinse it off,dinner
patricia,625,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,do,hon do-PAST I do the dish-PL last night or no,dinner
patricia,625,do,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,hon do-PAST I do the dish-PL last night or no,dinner
patricia,628,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yes I do-PAST,dinner
patricia,629,wash,TRUE,TRUE,FALSE,off,tray,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I wash-PAST off the tray-PL,dinner
patricia,633,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,his hair look-3S so fun-dn,dinner
patricia,634,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,have,you know he have-3S a square head,dinner
patricia,634,have,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know he have-3S a square head,dinner
patricia,635,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I never know-PAST it,dinner
patricia,637,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I know,dinner
patricia,640,finish,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,no finish it up already,dinner
patricia,641,throw,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what the hell throw it out,dinner
patricia,646,put,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can put-ZERO the meat away and I~will clean up the rest,dinner
patricia,646,clean,FALSE,TRUE,FALSE,up,rest,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can put-ZERO the meat away and I~will clean up the rest,dinner
patricia,648,finish,TRUE,TRUE,FALSE,with,drink,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you finish-PAST with your drink-PL,dinner
patricia,649,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Usher you want something else to drink,dinner
patricia,652,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want something to drink,dinner
patricia,652,drink,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want something to drink,dinner
patricia,653,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you should want something to drink,dinner
patricia,653,drink,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you should want something to drink,dinner
patricia,655,step,TRUE,TRUE,FALSE,on,apple,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I just step-PAST on the apple,dinner
patricia,663,turn,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,right in the chair and turn it side down,dinner
patricia,663,side,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,right in the chair and turn it side down,dinner
patricia,666,forget,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,turn,he never forget-3S to turn his glass upside down,dinner
patricia,666,turn,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he never forget-3S to turn his glass upside down,dinner
patricia,667,throw,TRUE,FALSE,TRUE,on,floor,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,throw apple-PL on the floor,dinner
patricia,668,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he eat-PAST everything else,dinner
patricia,670,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but you get-PAST it all wet-PASTP,dinner
patricia,673,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want this,dinner
patricia,674,mean,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,ni mean-3S yes too,dinner
patricia,678,get,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get your tongue in,dinner
patricia,679,know,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she do-PAST that too you know,dinner
patricia,680,start,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when she start-PAST talk-PRESP remember the tongue,dinner
patricia,680,remember,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when she start-PAST talk-PRESP remember the tongue,dinner
patricia,686,say,TRUE,TRUE,FALSE,to,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she say-PAST to me,dinner
patricia,689,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh you know each_other huh,dinner
patricia,691,remember,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I remember her but I guess she do-3S~not remember,dinner
patricia,691,guess,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,remember,I remember her but I guess she do-3S~not remember,dinner
patricia,691,remember,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I remember her but I guess she do-3S~not remember,dinner
patricia,694,miss,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we miss you,dinner
patricia,697,get,TRUE,TRUE,FALSE,into,water,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,come,when she get-3S into water she do-3S~not come out again,dinner
patricia,697,come,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when she get-3S into water she do-3S~not come out again,dinner
patricia,703,sit,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where do-PAST you sit down,dinner
patricia,704,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what do-PAST you do when you sit-PAST down on the toilet,dinner
patricia,704,sit,FALSE,TRUE,FALSE,on,toilet,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what do-PAST you do when you sit-PAST down on the toilet,dinner
patricia,707,make,FALSE,TRUE,TRUE,after,NONE,after,you,NONE,NONE,NONE,NONE,FALSE,NONE,and then what do-PAST you after you make-PAST after you be-PAST all do-PASTP,dinner
patricia,708,wipe,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you wipe your tush-DIM,dinner
patricia,710,thank,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you thank her,dinner
patricia,714,turn,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,then you turn-PAST the water on and then what do-PAST you do,dinner
patricia,714,do,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,then you turn-PAST the water on and then what do-PAST you do,dinner
patricia,716,wipe,TRUE,FALSE,TRUE,on,towel,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,wipe-PAST your hand-PL on the towel and then you come-PAST in here,dinner
patricia,716,come,FALSE,TRUE,FALSE,in,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,wipe-PAST your hand-PL on the towel and then you come-PAST in here,dinner
patricia,717,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want some more to eat,dinner
patricia,717,eat,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want some more to eat,dinner
patricia,719,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,be,do you know what tomorrow be-3S,dinner
patricia,720,do,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what be-PRES you go-PRESP to do tomorrow morning,dinner
patricia,723,play,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,play what,dinner
patricia,739,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think so,dinner
patricia,741,let,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO Usher play with it first,dinner
patricia,744,scream,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~will scream blood-dn murder if you take it from him,dinner
patricia,744,take,FALSE,TRUE,TRUE,from,him,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~will scream blood-dn murder if you take it from him,dinner
patricia,745,let,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you let-ZERO him play with it,dinner
patricia,746,play,TRUE,TRUE,FALSE,with,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when he~be finish-PASTP you play with it,dinner
patricia,747,finish,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,why do~not you finish your apple,dinner
patricia,748,finish,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you finish your apple first,dinner
patricia,749,give,TRUE,TRUE,TRUE,to,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,then Ush will give it to you when it~be your turn,dinner
patricia,752,dirty,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~be it dirty,dinner
patricia,753,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what that be-3S,dinner
patricia,754,cause,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,let,that~be cause you let-ZERO it sit for such a long time it~be start-PRESP to turn color-3S a little bit,dinner
patricia,754,let,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,sit,that~be cause you let-ZERO it sit for such a long time it~be start-PRESP to turn color-3S a little bit,dinner
patricia,754,sit,FALSE,FALSE,FALSE,for,a,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be cause you let-ZERO it sit for such a long time it~be start-PRESP to turn color-3S a little bit,dinner
patricia,754,time,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,that~be cause you let-ZERO it sit for such a long time it~be start-PRESP to turn color-3S a little bit,dinner
patricia,754,color,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be cause you let-ZERO it sit for such a long time it~be start-PRESP to turn color-3S a little bit,dinner
patricia,758,make,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will take a little bit off if it make-3S you feel good-CP,dinner
patricia,758,feel,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will take a little bit off if it make-3S you feel good-CP,dinner
patricia,759,wash,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if it be-PAST dirt-dn you could wash it off,dinner
patricia,766,finish,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,or we finish-PAST it,dinner
patricia,767,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,I think there be-PAST a half a meat in there you know,dinner
patricia,767,know,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think there be-PAST a half a meat in there you know,dinner
patricia,773,finish,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we finish-PAST that other meat up someplace,dinner
patricia,774,touch,TRUE,TRUE,TRUE,near,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Patricia please do~not touch your foot-PL near me,dinner
patricia,776,get,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get your foot-PL off,dinner
patricia,777,get,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get your foot-PL down,dinner
patricia,780,know,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Patricia do you know where we live-PAST when you be-PAST a baby,dinner
patricia,780,live,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Patricia do you know where we live-PAST when you be-PAST a baby,dinner
patricia,781,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know,dinner
patricia,782,live,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,when,TENSED,TRUE,be,where do-PAST we live when you be-PAST a baby,dinner
patricia,783,live,TRUE,TRUE,FALSE,in,new,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we live-PAST in New York,dinner
patricia,785,live,TRUE,TRUE,FALSE,in,new,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we live-PAST in New York when you be-PAST a baby,dinner
patricia,786,do,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so do-PAST Brian,dinner
patricia,788,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST~not know Brian then,dinner
patricia,790,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Brian be-PAST near us in New York only we do-PAST~not know it then,dinner
patricia,791,move,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,until we move-PAST here,dinner
patricia,795,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~genmod you go,dinner
patricia,796,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh you do-PAST,dinner
patricia,797,remember,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not remember that,dinner
patricia,801,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,TRUE,be,do you see how dirt-dn your foot-PL be-PRES,dinner
patricia,804,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~will get your hand-PL dirt-dn,dinner
patricia,805,want,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want want to touch something,dinner
patricia,805,touch,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want want to touch something,dinner
patricia,806,touch,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,touch your knee-PL,dinner
patricia,807,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you take a bath soon,dinner
patricia,811,have,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,no you do-PAST~not have a bath last night,dinner
patricia,812,like,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,give,who will-COND you like to give you a bath,dinner
patricia,812,give,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,who will-COND you like to give you a bath,dinner
patricia,816,thank,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,thank-3S a lot,dinner
patricia,818,come,TRUE,TRUE,FALSE,for,usher,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,why should I come for Usher,dinner
patricia,819,tell,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you tell Emma what I read-PRESP the newspaper about freeze-PRESP food-PL,dinner
patricia,820,read,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,NONE,TRUE,NONE,I read-ZERO that you~be not suppose-PASTP to let-ZERO thing-PL,dinner
patricia,820,let,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I read-ZERO that you~be not suppose-PASTP to let-ZERO thing-PL,dinner
patricia,823,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,put,because as far as bacteria go-3S put-ZERO it right in,dinner
patricia,823,put,FALSE,FALSE,TRUE,in,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,because as far as bacteria go-3S put-ZERO it right in,dinner
